Rank,Rank Δ,Player,Code,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played,Leaderboard Rank,Title,Title Count
-,-,Werlix,-,950.25,-1.5,1275.55,0.0,108.43,0.5,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2018-10-14,-,-,0
-,-,mdscolour,-,949.34,-1.59,1260.22,0.0,103.63,0.53,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2020-09-27,-,-,0
1398,-6,Chroso,-,948.42,90.99,1328.25,33.24,126.61,-19.25,12,6.0,3,1.0,9,5.0,0,0.0,25.0,-8.33,2025-01-08,-,-,0
-,-,iLuden,-,948.34,-1.53,1270.04,0.0,107.23,0.51,24,0.0,6,0.0,15,0.0,3,0.0,25.0,0.0,2020-12-06,-,-,0
1399,80,KaiMorten,-,947.9,292.62,1318.11,80.04,123.4,-70.86,9,6.0,3,3.0,6,3.0,0,0.0,33.33,33.33,2025-01-07,-,-,0
1400,-26,SCN,-,946.31,59.31,1239.42,-35.8,97.7,-31.7,18,6.0,4,2.0,14,4.0,0,0.0,22.22,5.55,2025-01-26,1095.0,-,0
-,-,Drako,-,945.52,-1.36,1306.25,0.0,120.24,0.45,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2024-02-23,1095.0,-,0
-,-,CapraTriada,-,945.31,-1.89,1206.49,0.0,87.06,0.63,24,0.0,9,0.0,15,0.0,0,0.0,37.5,0.0,2022-09-04,-,-,0
1401,-100,Micha501,-,945.08,-36.47,1285.99,-180.19,113.63,-47.91,12,6.0,4,1.0,7,5.0,1,0.0,33.33,-16.67,2025-01-09,-,-,0
1402,12,Nopeasuoli,FI,943.53,122.4,1278.41,23.16,111.63,-33.08,12,6.0,4,3.0,8,3.0,0,0.0,33.33,16.66,2025-01-15,-,-,0
1403,-68,valvonauta,IT,943.1,-2.35,1152.82,0.0,69.91,0.78,39,0.0,6,0.0,31,0.0,2,0.0,15.38,0.0,2024-09-01,1444.0,-,0
1404,-72,monorator,-,942.23,-8.68,1116.94,-11.07,58.23,-0.8,78,6.0,12,0.0,64,6.0,2,0.0,15.38,-1.29,2025-01-12,1271.0,-,0
-,-,PixiePete,-,941.77,-1.51,1267.31,0.0,108.51,0.5,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2020-09-27,-,-,0
-,-,Wicked_Liz,-,941.01,-0.98,1439.87,0.0,166.29,0.33,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2024-01-16,1251.0,-,0
-,-,ZguZimZguZa,-,940.48,-1.04,1408.97,0.0,156.16,0.35,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2023-01-15,-,-,0
1405,-68,TbeDataGuy,-,940.21,-1.38,1294.1,0.0,117.96,0.46,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-04-04,985.0,-,0
1406,56,Hashlerka,-,939.71,210.3,1353.61,144.7,137.97,-21.87,12,6.0,3,2.0,9,4.0,0,0.0,25.0,8.33,2025-01-09,747.0,-,0
1407,58,NerAlgert,-,939.45,215.5,1400.0,24.02,153.52,-63.83,9,6.0,7,5.0,2,1.0,0,0.0,77.78,11.11,2025-02-28,1248.0,-,0
1408,-360,FSY,-,937.5,-239.73,1390.29,-327.57,150.93,-29.28,6,3.0,3,0.0,3,3.0,0,0.0,50.0,-50.0,2024-12-04,1366.0,-,0
-,-,Saginse,-,936.76,-1.98,1184.23,0.0,82.49,0.66,48,0.0,10,0.0,38,0.0,0,0.0,20.83,0.0,2021-03-02,-,-,0
1409,new,johnboy,-,936.11,486.11,1348.91,-151.09,137.6,137.6,6,6.0,2,2.0,4,4.0,0,0.0,33.33,33.33,2024-12-04,-,-,0
1410,-31,Warstoryteller,-,935.77,57.56,1271.2,-70.29,111.81,-42.62,12,6.0,2,1.0,10,5.0,0,0.0,16.67,0.0,2025-01-15,-,-,0
-,-,Weston,-,935.55,-1.69,1227.37,0.0,97.27,0.56,24,0.0,6,0.0,17,0.0,1,0.0,25.0,0.0,2020-12-06,-,G,2
1411,63,BadEagle,-,935.53,264.07,1312.33,152.59,125.6,-37.16,12,6.0,5,3.0,7,3.0,0,0.0,41.67,8.34,2025-01-19,-,-,0
-,-,Chuie,-,935.35,-1.14,1363.36,0.0,142.67,0.38,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2019-12-30,-,-,0
1412,-70,nchoong,MY,935.26,-1.17,1354.06,0.0,139.6,0.39,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-09-01,1242.0,-,0
1413,-73,Althaj,SK,935.06,-1.94,1188.79,0.0,84.57,0.65,24,0.0,3,0.0,21,0.0,0,0.0,12.5,0.0,2024-09-01,1242.0,-,0
-,-,Seif,-,935.06,-1.18,1351.56,0.0,138.83,0.39,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-03-30,-,-,0
-,-,torang_ei,-,934.51,-1.12,1371.52,0.0,145.67,0.37,6,0.0,2,0.0,4,0.0,0,0.0,33.33,0.0,2024-02-23,1095.0,-,0
-,-,CleanerCode,-,932.91,-1.57,1252.59,0.0,106.56,0.52,24,0.0,9,0.0,15,0.0,0,0.0,37.5,0.0,2020-12-06,-,-,0
1414,-21,Gigot,-,932.88,76.39,1269.29,-57.3,112.14,-44.56,12,6.0,3,1.0,9,5.0,0,0.0,25.0,-8.33,2025-01-17,-,-,0
-,-,Dim_,-,932.63,-1.77,1210.05,0.0,92.47,0.59,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2023-01-15,-,-,0
-,-,Walleywalker,-,929.9,-1.21,1333.87,0.0,134.66,0.4,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2021-03-02,-,-,0
1415,-165,kemal,-,928.57,-117.41,1255.65,-229.99,109.03,-37.53,12,6.0,3,0.0,9,6.0,0,0.0,25.0,-25.0,2025-01-07,-,-,0
-,-,Dleco,-,928.36,-1.45,1266.94,0.0,112.86,0.48,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2021-12-05,-,-,0
-,-,Judiot,-,927.07,-1.23,1325.5,0.0,132.81,0.41,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2024-02-23,1095.0,-,0
-,-,Alexd,-,926.22,-1.25,1317.27,0.0,130.35,0.42,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-12-06,-,-,0
1416,-66,T.KAZ3-1,-,926.19,-1.74,1208.75,0.0,94.19,0.58,24,0.0,10,0.0,14,0.0,0,0.0,41.67,0.0,2024-09-04,1046.0,-,0
-,-,Finch,-,925.88,-1.19,1337.97,0.0,137.36,0.4,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-06-28,-,-,0
-,-,Ruthless741,-,925.25,-1.13,1358.8,0.0,144.52,0.38,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-06-28,-,-,0
-,-,apobel,-,925.21,-1.96,1177.52,0.0,84.1,0.65,36,0.0,7,0.0,28,0.0,1,0.0,19.44,0.0,2020-12-06,-,-,0
1418,-67,ToSt,PL,923.94,-1.98,1172.55,0.0,82.87,0.66,36,0.0,6,0.0,30,0.0,0,0.0,16.67,0.0,2024-04-04,960.0,-,0
1417,-65,thebigcheese,-,923.94,-1.63,1224.51,0.0,100.19,0.54,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2024-11-21,1095.0,-,0
-,-,Emir,-,923.89,-0.93,1451.33,0.0,175.81,0.31,6,0.0,3,0.0,2,0.0,1,0.0,50.0,0.0,2024-02-25,-,-,0
1419,-64,halbsodoppelt,-,923.75,-0.89,1471.56,0.0,182.6,0.3,6,0.0,4,0.0,2,0.0,0,0.0,66.67,0.0,2024-09-01,1366.0,-,0
-,-,funpaul66,-,923.38,-3.06,1085.88,0.0,54.17,1.02,114,0.0,19,0.0,91,0.0,4,0.0,16.67,0.0,2023-06-04,-,-,0
-,-,Toniolamachine,-,923.34,-2.54,1117.9,0.0,64.85,0.85,60,0.0,12,0.0,48,0.0,0,0.0,20.0,0.0,2022-09-04,-,-,0
-,-,Graffuh,-,922.96,-1.39,1275.86,0.0,117.63,0.46,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2022-06-05,-,-,0
-,-,justnomame,VN,921.64,-1.71,1208.35,0.0,95.57,0.57,18,0.0,6,0.0,12,0.0,0,0.0,33.33,0.0,2023-11-17,-,-,0
-,-,snoozefest,-,920.78,-1.55,1237.24,0.0,105.49,0.52,24,0.0,5,0.0,19,0.0,0,0.0,20.83,0.0,2020-09-27,-,-,0
-,-,blubeck,-,918.95,-2.32,1130.7,0.0,70.58,0.77,60,0.0,15,0.0,45,0.0,0,0.0,25.0,0.0,2022-06-05,-,-,0
-,-,Anchy,-,918.47,-2.03,1159.45,0.0,80.33,0.68,36,0.0,10,0.0,26,0.0,0,0.0,27.78,0.0,2022-06-05,-,-,0
-,-,Gyrocopter,-,918.08,-1.29,1297.45,0.0,126.46,0.43,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2021-03-02,-,-,0
-,-,Aghamin,-,917.36,-3.41,1064.07,0.0,48.9,1.14,174,0.0,27,0.0,146,0.0,1,0.0,15.52,0.0,2023-07-15,-,-,0
-,-,hors7,-,915.88,-2.19,1140.82,0.0,74.98,0.73,30,0.0,2,0.0,25,0.0,3,0.0,6.67,0.0,2023-11-15,-,-,0
1420,-86,PandaJJ,-,913.91,-33.08,1171.55,-150.3,85.88,-39.07,24,12.0,4,0.0,20,12.0,0,0.0,16.67,-16.66,2025-01-21,1244.0,-,0
-,-,aboadaa,-,913.46,-1.29,1292.75,0.0,126.43,0.43,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2021-03-02,-,-,0
-,-,williamtywong,-,912.88,-1.73,1197.87,0.0,94.99,0.58,24,0.0,6,0.0,15,0.0,3,0.0,25.0,0.0,2021-03-02,-,-,0
-,-,MarryMeVlaada,-,911.89,-1.4,1262.21,0.0,116.77,0.47,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2023-12-03,-,-,0
-,-,Badavan,-,911.81,-1.35,1274.94,0.0,121.04,0.45,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2024-02-23,1095.0,-,0
1421,-484,Monty1979,-,911.27,-318.78,1183.47,-483.51,90.73,-54.91,24,18.0,7,3.0,17,15.0,0,0.0,29.17,-37.5,2025-01-21,1447.0,-,0
-,-,IndianaJones,-,910.76,-1.63,1210.79,0.0,100.01,0.54,18,0.0,4,0.0,12,0.0,2,0.0,22.22,0.0,2023-01-15,-,-,0
-,-,HumptyMonkey,-,909.64,-1.95,1162.51,0.0,84.29,0.65,36,0.0,9,0.0,26,0.0,1,0.0,25.0,0.0,2021-06-02,-,-,0
-,-,Xayide,-,908.22,-1.21,1314.13,0.0,135.3,0.4,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-03-22,-,-,0
1422,61,ElArchitekto,-,908.14,266.94,1265.45,59.53,119.11,-69.14,12,9.0,3,3.0,9,6.0,0,0.0,25.0,25.0,2025-01-23,-,-,0
1423,-55,Axius9,-,906.84,12.69,1217.2,-114.2,103.45,-42.3,12,6.0,3,1.0,9,5.0,0,0.0,25.0,-8.33,2025-01-21,-,-,0
1424,-135,LMH,-,906.2,-93.26,1256.91,-197.14,116.91,-34.63,12,6.0,5,2.0,7,4.0,0,0.0,41.67,-8.33,2025-01-09,-,-,0
-,-,Marthy,-,905.49,-1.21,1309.95,0.0,134.82,0.4,12,0.0,1,0.0,7,0.0,4,0.0,8.33,0.0,2024-02-23,1070.0,-,0
1425,-65,jurgen18,-,904.55,-1.2,1311.47,0.0,135.64,0.4,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-11-29,-,-,0
1426,-120,Proximo,-,903.52,-75.16,1233.92,-194.86,110.13,-39.9,12,6.0,2,0.0,10,6.0,0,0.0,16.67,-16.66,2025-01-12,-,-,0
-,-,balarithon,-,902.33,-2.87,1075.51,0.0,57.72,0.96,99,0.0,17,0.0,80,0.0,2,0.0,17.17,0.0,2023-06-04,-,-,0
1427,63,SolPanda,-,901.45,275.55,1302.4,69.7,133.65,-68.62,12,6.0,2,2.0,10,4.0,0,0.0,16.67,16.67,2025-01-14,-,-,0
1428,-53,Marchely,-,901.35,15.09,1210.46,-84.18,103.04,-33.09,18,6.0,4,1.0,14,5.0,0,0.0,22.22,-2.78,2025-01-07,1289.0,-,0
-,-,FRadar,-,901.26,-1.4,1251.4,0.0,116.71,0.47,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-02-23,1095.0,-,0
-,-,captpirat,-,900.12,-1.27,1286.45,0.0,128.77,0.42,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-01-16,1289.0,-,0
-,-,GullyRiddims,-,899.84,-1.73,1183.3,0.0,94.48,0.58,24,0.0,7,0.0,17,0.0,0,0.0,29.17,0.0,2021-09-05,-,-,0
-,-,DeNnY0810,-,899.59,-2.49,1096.89,0.0,65.77,0.83,60,0.0,10,0.0,48,0.0,2,0.0,16.67,0.0,2024-03-03,1092.0,-,0
1429,35,Madivar,-,899.51,174.95,1261.62,85.49,120.7,-29.82,12,6.0,2,2.0,10,4.0,0,0.0,16.67,16.67,2025-01-09,-,-,0
1430,-65,Lara13,-,896.83,-1.44,1237.74,0.0,113.64,0.48,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2024-06-02,1248.0,-,0
1431,-44,LordMichaelDerGrosse,-,896.69,34.38,1235.58,-73.04,112.96,-35.81,12,6.0,3,1.0,9,5.0,0,0.0,25.0,-8.33,2025-01-12,-,-,0
1432,-17,S.C.U.D.,-,895.43,74.45,1214.75,-8.56,106.44,-27.67,12,6.0,0,0.0,9,3.0,3,3.0,0.0,0.0,2025-01-21,-,-,0
1433,-66,Mustarda,PT,894.11,-1.12,1332.26,0.0,146.05,0.37,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-06-16,-,-,0
-,-,Soiled_Undercrackers,-,893.46,-1.33,1260.65,0.0,122.39,0.44,12,0.0,4,0.0,7,0.0,1,0.0,33.33,0.0,2021-06-02,-,-,0
-,-,chizcw,-,893.05,-1.86,1156.93,0.0,87.96,0.62,36,0.0,8,0.0,27,0.0,1,0.0,22.22,0.0,2021-03-02,-,-,0
1434,-65,Lindoro,-,892.67,-1.23,1291.56,0.0,132.96,0.41,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2024-06-02,1281.0,-,0
-,-,Mmcgo2,-,892.1,-1.4,1242.95,0.0,116.95,0.47,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2022-03-06,-,-,0
-,-,Cubeec,-,891.14,-1.19,1303.29,0.0,137.38,0.4,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-06-28,-,-,0
-,-,Flam3ister,-,889.73,-1.15,1314.41,0.0,141.56,0.38,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-01-15,-,-,0
-,-,jdl,-,888.98,-1.26,1278.78,0.0,129.93,0.42,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-01-16,1089.0,-,0
-,-,Miir,-,887.94,-1.16,1311.51,0.0,141.19,0.39,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-09-27,-,-,0
-,-,Melo0,-,887.83,-1.14,1317.38,0.0,143.18,0.38,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2023-01-15,-,-,0
-,-,Sultos,-,886.49,-1.35,1250.27,0.0,121.26,0.45,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2020-12-06,-,-,0
-,-,Chris_Bray,-,886.21,-1.66,1182.09,0.0,98.63,0.55,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2021-03-02,-,-,0
-,-,Golgotha,-,885.44,-1.17,1304.19,0.0,139.58,0.39,12,0.0,5,0.0,7,0.0,0,0.0,41.67,0.0,2020-09-27,-,-,0
1435,-71,lengesses,-,883.27,-16.6,1207.16,-151.2,107.96,-44.87,12,6.0,1,0.0,11,6.0,0,0.0,8.33,-8.34,2025-01-13,-,-,0
-,-,VOLDO1989,-,882.96,-1.13,1317.15,0.0,144.73,0.38,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2020-06-28,-,-,0
-,-,NICKnACK,-,882.96,-1.13,1317.15,0.0,144.73,0.38,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2020-06-28,-,-,0
-,-,denguny,-,882.96,-1.13,1317.15,0.0,144.73,0.38,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2020-06-28,-,-,0
1436,-60,TuZhao,-,882.81,-1.54,1201.34,0.0,106.18,0.51,18,0.0,4,0.0,14,0.0,0,0.0,22.22,0.0,2024-11-14,1095.0,-,0
1437,-26,VladBenez,-,879.96,52.33,1117.22,26.66,79.09,-8.56,42,6.0,4,1.0,38,5.0,0,0.0,9.52,1.19,2025-01-24,1070.0,-,0
-,-,Blahu,-,878.67,-1.28,1259.76,0.0,127.03,0.43,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-02-23,1095.0,-,0
1438,new,SwedishFish,-,878.2,428.2,1215.77,-284.23,112.52,112.52,12,12.0,2,2.0,10,10.0,0,0.0,16.67,16.67,2025-01-19,-,-,0
-,-,Calamar,-,878.19,-1.36,1239.42,0.0,120.41,0.45,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-02-23,1095.0,-,0
1439,-68,DrunkenPete,-,877.83,-13.13,1235.07,-127.89,119.08,-38.25,12,6.0,2,0.0,10,6.0,0,0.0,16.67,-16.66,2025-01-18,-,-,0
1440,-18,O.K.,-,876.59,74.08,1145.36,43.88,89.59,-10.07,27,6.0,3,2.0,24,4.0,0,0.0,11.11,6.35,2025-01-19,1289.0,-,0
1441,1,Less5,-,874.48,112.75,1169.1,12.44,98.21,-33.44,21,12.0,6,4.0,15,8.0,0,0.0,28.57,6.35,2025-02-28,1439.0,-,0
-,-,Inco,-,873.79,-1.42,1217.5,0.0,114.57,0.47,24,0.0,5,0.0,18,0.0,1,0.0,20.83,0.0,2019-12-30,-,-,0
-,-,Vv_Sazer,-,872.67,-1.71,1159.94,0.0,95.76,0.57,24,0.0,3,0.0,16,0.0,5,0.0,12.5,0.0,2021-06-02,-,-,0
-,-,hongcha,-,872.64,-1.1,1316.14,0.0,147.84,0.37,6,0.0,0,0.0,4,0.0,2,0.0,0.0,0.0,2023-01-15,-,-,0
-,-,RockStar3AG,-,872.48,-1.74,1154.98,0.0,94.17,0.58,24,0.0,4,0.0,19,0.0,1,0.0,16.67,0.0,2021-06-02,-,-,0
-,-,Alpha.K,-,872.21,-1.1,1316.91,0.0,148.23,0.37,6,0.0,0,0.0,5,0.0,1,0.0,0.0,0.0,2023-03-01,-,-,0
-,-,omniswitcher,-,871.64,-2.04,1112.52,0.0,80.29,0.68,48,0.0,10,0.0,38,0.0,0,0.0,20.83,0.0,2021-06-02,-,-,0
1442,-62,captainparadise,FR,870.52,-1.21,1274.77,0.0,134.75,0.4,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-09-01,1285.0,-,0
-,-,F1087,-,870.35,-1.8,1142.24,0.0,90.63,0.6,24,0.0,5,0.0,18,0.0,1,0.0,20.83,0.0,2022-03-06,-,-,0
1443,38,beny85,-,868.94,218.48,1100.53,203.52,77.2,-4.98,63,9.0,9,7.0,51,2.0,3,0.0,14.29,10.59,2025-02-25,1381.0,-,0
1444,9,PIRCSUPREME,-,867.54,123.96,1188.9,35.26,107.12,-29.57,15,6.0,2,2.0,11,4.0,2,0.0,13.33,13.33,2025-02-18,840.0,-,0
1445,-1,Trek,-,866.48,106.86,1229.51,30.8,121.01,-25.35,12,6.0,2,2.0,10,4.0,0,0.0,16.67,16.67,2025-01-19,-,-,0
-,-,Petoss,-,866.11,-0.9,1412.18,0.0,182.02,0.3,3,0.0,1,0.0,2,0.0,0,0.0,33.33,0.0,2023-04-11,-,-,0
-,-,dra49,-,865.98,-1.99,1113.12,0.0,82.38,0.66,42,0.0,7,0.0,35,0.0,0,0.0,16.67,0.0,2023-01-15,-,-,0
1446,10,kamilya,-,865.75,127.29,1317.62,18.98,150.62,-36.1,6,0.0,1,0.0,4,0.0,1,0.0,16.67,0.0,2024-11-30,-,-,0
-,-,Aluc4rd,-,864.48,-1.75,1145.04,0.0,93.52,0.58,24,0.0,3,0.0,19,0.0,2,0.0,12.5,0.0,2021-06-02,-,-,0
1447,-64,CaveMan8683,-,864.46,-1.11,1306.52,0.0,147.36,0.37,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-11-12,-,-,0
1448,new,kivirowei,-,863.67,413.67,1202.05,-297.95,112.79,112.79,12,12.0,2,2.0,10,10.0,0,0.0,16.67,16.67,2025-01-11,-,-,0
1449,9,Vortex1612,-,862.65,126.82,1135.19,111.07,90.85,-5.25,24,3.0,3,3.0,21,0.0,0,0.0,12.5,12.5,2024-12-22,1289.0,-,0
-,-,MartyParty,-,861.67,-1.12,1298.86,0.0,145.73,0.37,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-01-15,-,-,0
-,-,meni,-,861.19,-0.9,1404.89,0.0,181.23,0.3,3,0.0,1,0.0,2,0.0,0,0.0,33.33,0.0,2023-02-05,-,-,0
1450,-51,DPRK,-,859.72,10.57,1226.38,-81.22,122.22,-30.6,12,6.0,2,0.0,10,6.0,0,0.0,16.67,-16.66,2025-01-14,-,-,0
-,-,Millership,-,859.49,-2.51,1056.98,0.0,65.83,0.84,66,0.0,7,0.0,58,0.0,1,0.0,10.61,0.0,2024-01-16,1275.0,-,0
-,-,SrLantes,-,858.91,-1.2,1267.74,0.0,136.27,0.4,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2019-12-29,-,-,0
-,-,rubenman,-,858.04,-1.63,1158.26,0.0,100.07,0.54,18,0.0,3,0.0,15,0.0,0,0.0,16.67,0.0,2023-01-15,-,-,0
-,-,Yannis,-,858.01,-1.54,1175.28,0.0,105.76,0.51,24,0.0,3,0.0,19,0.0,2,0.0,12.5,0.0,2020-09-27,-,-,0
1451,-60,SPEEDOWAGON,-,856.33,-1.96,1107.26,0.0,83.64,0.65,30,0.0,4,0.0,25,0.0,1,0.0,13.33,0.0,2024-11-19,1095.0,-,0
-,-,popdragon,-,855.88,-1.2,1264.25,0.0,136.12,0.4,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2024-01-16,1289.0,-,0
1452,23,hsss,-,855.26,187.91,1230.35,92.9,125.03,-31.67,12,6.0,2,2.0,10,4.0,0,0.0,16.67,16.67,2025-01-11,-,-,0
-,-,Furlan,-,855.11,-1.03,1330.79,0.0,158.56,0.34,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-01-15,-,-,0
1453,new,GerwinW,-,853.93,403.93,1539.09,39.09,228.39,228.39,3,3.0,2,2.0,1,1.0,0,0.0,66.67,66.67,2025-02-20,-,-,0
-,-,hbattosai83,-,853.08,-1.66,1148.47,0.0,98.46,0.55,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2021-06-02,-,-,0
1454,-60,CanisLupus,-,852.58,-1.15,1277.57,0.0,141.67,0.38,6,0.0,0,0.0,4,0.0,2,0.0,0.0,0.0,2024-11-18,-,-,0
-,-,Zosia,-,852.15,-1.78,1128.23,0.0,92.03,0.59,24,0.0,6,0.0,18,0.0,0,0.0,25.0,0.0,2023-06-04,-,-,0
1455,-117,BlueJay,-,850.96,-90.62,1173.85,-197.09,107.63,-35.49,12,6.0,2,0.0,10,6.0,0,0.0,16.67,-16.66,2025-01-24,-,-,0
-,-,Nyita,-,848.11,-1.09,1298.58,0.0,150.16,0.36,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2023-01-15,-,-,0
-,-,rvanloon,-,847.47,-1.52,1170.52,0.0,107.69,0.51,24,0.0,5,0.0,19,0.0,0,0.0,20.83,0.0,2020-12-06,-,-,0
-,-,Jagophile,-,847.16,-1.27,1231.3,0.0,128.05,0.42,12,0.0,2,0.0,10,0.0,0,0.0,16.67,0.0,2024-02-23,1095.0,-,0
-,-,Stefanos,-,847.04,-1.96,1098.17,0.0,83.71,0.65,36,0.0,5,0.0,31,0.0,0,0.0,13.89,0.0,2021-12-05,-,-,0
-,-,Flynn,-,846.84,-1.82,1116.43,0.0,89.86,0.61,54,0.0,8,0.0,45,0.0,1,0.0,14.81,0.0,2018-10-07,-,-,0
-,-,xoiben,-,846.39,-1.13,1280.57,0.0,144.73,0.38,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-06-28,-,-,0
-,-,Baseballbob,-,846.39,-1.13,1280.57,0.0,144.73,0.38,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-06-28,-,-,0
-,-,MrDosu,-,846.19,-1.17,1264.48,0.0,139.43,0.39,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-03-30,-,-,0
1456,-25,Sopelek,-,845.95,69.11,1111.51,-39.48,88.52,-36.2,27,12.0,5,3.0,22,9.0,0,0.0,18.52,5.19,2025-02-25,1231.0,-,0
-,-,I-Y-T,TR,844.29,-1.03,1319.25,0.0,158.32,0.34,6,0.0,0,0.0,6,0.0,0,0.0,0.0,0.0,2024-02-25,-,-,0
-,-,GreyFrog,-,843.94,-1.09,1293.39,0.0,149.81,0.36,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2018-09-30,-,-,0
-,-,FidelC,-,842.48,-2.58,1033.53,0.0,63.68,0.86,84,0.0,12,0.0,72,0.0,0,0.0,14.29,0.0,2022-09-04,-,-,0
-,-,Tikki,US,842.41,-2.39,1048.54,0.0,68.71,0.8,72,0.0,8,0.0,62,0.0,2,0.0,11.11,0.0,2022-06-05,-,-,0
1457,-53,thokk,-,842.36,-1.58,1153.01,0.0,103.55,0.53,12,0.0,0,0.0,10,0.0,2,0.0,0.0,0.0,2024-06-02,1447.0,-,0
-,-,Moon2g,-,841.88,-1.17,1261.34,0.0,139.82,0.39,12,0.0,3,0.0,9,0.0,0,0.0,25.0,0.0,2020-06-28,-,-,0
-,-,KingBilly,-,841.8,-1.41,1189.34,0.0,115.85,0.47,12,0.0,1,0.0,11,0.0,0,0.0,8.33,0.0,2024-02-23,1095.0,-,0
-,-,Imperator_Europy,-,841.11,-1.2,1249.38,0.0,136.09,0.4,12,0.0,3,0.0,8,0.0,1,0.0,25.0,0.0,2020-09-27,-,-,0
-,-,marcelodadf,-,840.62,-1.03,1314.0,0.0,157.8,0.34,6,0.0,1,0.0,5,0.0,0,0.0,16.67,0.0,2024-02-23,1095.0,-,0
-,-,Ronald1,-,840.6,-0.99,1336.52,0.0,165.31,0.33,6,0.0,3,0.0,3,0.0,0,0.0,50.0,0.0,2024-01-16,1289.0,-,0
1458,-69,NicolasJavier,-,839.19,-19.76,1169.57,-137.73,110.12,-39.32,12,6.0,1,0.0,11,6.0,0,0.0,8.33,-8.34,2025-01-12,-,-,0
1459,-54,__Alex__,-,839.04,-2.07,1078.0,0.0,79.65,0.69,42,0.0,8,0.0,32,0.0,2,0.0,19.05,0.0,2024-10-01,1440.0,-,0
-,-,norbetk,PL,837.34,-1.26,1226.88,0.0,129.85,0.42,12,0.0,1,0.0,10,0.0,1,0.0,8.33,0.0,2024-02-23,1095.0,-,0
-,-,bigshotrob,-,837.31,-1.19,1247.55,0.0,136.75,0.4,12,0.0,4,0.0,8,0.0,0,0.0,33.33,0.0,2020-09-27,-,-,0
